id,preview_url,genre,danceability
2PcbVKT28p9mOlWBDL371J,https://p.scdn.co/mp3-preview/df5e0f4fe3fc1bcf73d4c1875d152254649c60a8?cid=f49b8fe4af844617963433907d2571bc,blues,0.469
3oyByfBYegVEDwYyqx9pRd,https://p.scdn.co/mp3-preview/361e01a4b8e60a15e04526f6726b7185b4686bd9?cid=f49b8fe4af844617963433907d2571bc,country,0.641
2uXMhura9A8WAQ6hJhwWVb,https://p.scdn.co/mp3-preview/43026f53f4dab230cd09659a9a55b1636002bb5e?cid=f49b8fe4af844617963433907d2571bc,rock,0.331
1D93vTG8Uio5cpf5YRF4Do,https://p.scdn.co/mp3-preview/ae506d8bbbe5f8836bb04f4386beaaa4b401f534?cid=f49b8fe4af844617963433907d2571bc,jazz,0.684
0xEyFahNuXpr6uqUbk7J9i,https://p.scdn.co/mp3-preview/0ced73d97735607ef3b25452cd1fed303e38b880?cid=f49b8fe4af844617963433907d2571bc,rock,0.509
55iTuQeW2qP30YgnFDwidA,https://p.scdn.co/mp3-preview/fc14438f9c207107a465629ef086dbaaeb049413?cid=f49b8fe4af844617963433907d2571bc,classical,0.115
2kjH4Q6WxvlpGnlgwmv4eG,https://p.scdn.co/mp3-preview/dde0a4a8955bbf46ca2f095bb7506f10185412e9?cid=f49b8fe4af844617963433907d2571bc,rock,0.493
5oHHMDcVOmPSFrCgdbHPdb,https://p.scdn.co/mp3-preview/3a487518752a73fffffcbfac557958af7a669c2c?cid=f49b8fe4af844617963433907d2571bc,country,0.713
0ST6B44PZWbEKlNYJcSaAn,https://p.scdn.co/mp3-preview/42b95722c7ea3a1d9c1413ce5fc78548c986484b?cid=f49b8fe4af844617963433907d2571bc,reggae,0.555
1SIXMGcsAeA6sNxaY1EG3O,https://p.scdn.co/mp3-preview/02174d63fc00eb6ce89b64bebec0fb7a2990ca27?cid=f49b8fe4af844617963433907d2571bc,disco,0.699
3sAYxq1986j3ydqLv6jwUJ,https://p.scdn.co/mp3-preview/bec0df08fe3c5c9621af91331b984f3ddb2fd9ee?cid=f49b8fe4af844617963433907d2571bc,classical,0.0
2gGq8fqoGuKpCjuV7p2dd3,https://p.scdn.co/mp3-preview/277f4d3de937cf22e9dc842a59a620b55a91ba64?cid=f49b8fe4af844617963433907d2571bc,pop,0.695
7tDpSRvJUjQ4kfjQK1pIkc,https://p.scdn.co/mp3-preview/7d62e18ef7c73f72b61681d5fd5c6a7f3cc0f6e0?cid=f49b8fe4af844617963433907d2571bc,jazz,0.417
3XEQkjqxP2XCaYBqTkSvW2,https://p.scdn.co/mp3-preview/bbbd1e0c5533ed43741ca4d78a63307b936a79bf?cid=f49b8fe4af844617963433907d2571bc,reggae,0.54
4qUcT5VpqM756hIUylvL4y,https://p.scdn.co/mp3-preview/21d58186d2e23ce56ecfa36bd6f361ba06628004?cid=f49b8fe4af844617963433907d2571bc,rock,0.565
6Q2gYxDdz165RwZXHCcyIy,https://p.scdn.co/mp3-preview/b07718d5be0071cb5c9cc5fbc4814e91f6719f47?cid=f49b8fe4af844617963433907d2571bc,disco,0.881
5qidkdabq4LqDr0Io4meSU,https://p.scdn.co/mp3-preview/74e08dba9879f584b0b1eaef05f969a5b7ec0670?cid=f49b8fe4af844617963433907d2571bc,classical,0.508
1I95SRhlqv2sCMoljs8Upm,https://p.scdn.co/mp3-preview/5f57f98815525be9f4d1daed7963a94044563515?cid=f49b8fe4af844617963433907d2571bc,classical,0.245
4H2TRR9FjnnIwxGnIt9stO,https://p.scdn.co/mp3-preview/f4763180dcf1b1589ec52cae597759a6e21e8b2d?cid=f49b8fe4af844617963433907d2571bc,country,0.714
2SpEHTbUuebeLkgs9QB7Ue,https://p.scdn.co/mp3-preview/66cd00686ab84843e560ae024e60e8bf0fba786d?cid=f49b8fe4af844617963433907d2571bc,country,0.674
62AW4IusAo7MpcXQ3HzCJl,https://p.scdn.co/mp3-preview/ae0e38aeb688325febaab4e2513e50f6cf3fe7cc?cid=f49b8fe4af844617963433907d2571bc,jazz,0.306
7iD5t0YgWvIIrvZtw6IIxQ,https://p.scdn.co/mp3-preview/efe4bde2ce2f7e9f27553decfb8c5dd8b0f616e8?cid=f49b8fe4af844617963433907d2571bc,metal,0.624
0dpFb4qv92TE9R00Lq4SAW,https://p.scdn.co/mp3-preview/dbecc941c0c8f546aa0a9818f618f09a85394ba3?cid=f49b8fe4af844617963433907d2571bc,metal,0.364
4lbqUtqgX3dITgYJMBjCDS,https://p.scdn.co/mp3-preview/7aed45ffb0cfbeb0aeead07380bb7372160d14cf?cid=f49b8fe4af844617963433907d2571bc,blues,0.536
0INUE1K7cEiE8VH63Rv5RJ,https://p.scdn.co/mp3-preview/902dacc92715211e588270b1f4e62fd3681e218e?cid=f49b8fe4af844617963433907d2571bc,metal,0.546
5EPQbU0wk70Btiu9onZR48,https://p.scdn.co/mp3-preview/650a5bd9777aacc67d59b31d1a9357c586a7841e?cid=f49b8fe4af844617963433907d2571bc,country,0.596
2MXmns9bnMQK75QRXglbuE,https://p.scdn.co/mp3-preview/6182f278c74c9eb8af1aa8e45a429475bc1d57c1?cid=f49b8fe4af844617963433907d2571bc,rock,0.59
70Z9t1qhytWtG4cCmmi7mU,https://p.scdn.co/mp3-preview/ad34ec4f0d35feee8e058b057a7904c2ef79dec1?cid=f49b8fe4af844617963433907d2571bc,metal,0.504
3E0VKSvZp76kvBU2WwwBul,https://p.scdn.co/mp3-preview/f8841da5df09adcc2ac40aa59f19049924fa32a8?cid=f49b8fe4af844617963433907d2571bc,blues,0.542
1UK7liy7XxmvtFcbiLj914,https://p.scdn.co/mp3-preview/dd907529b8464166586a82379d7a1f8befbef24c?cid=f49b8fe4af844617963433907d2571bc,rock,0.516
42fw0rxRO2xbesF6mJfd4Y,https://p.scdn.co/mp3-preview/bf69830f0ee23284aa7559c2f1938ce883797837?cid=f49b8fe4af844617963433907d2571bc,country,0.489
7w6ywduIXKd5NvQiZzduju,https://p.scdn.co/mp3-preview/72e4a86e15edc32106ca2f3b182924ce19331c32?cid=f49b8fe4af844617963433907d2571bc,rock,0.629
7HSs4srn1qnZhh7WRWBVOk,https://p.scdn.co/mp3-preview/1898d691b0162e775513a9ca0ac1a8a55d487702?cid=f49b8fe4af844617963433907d2571bc,classical,0.21
0ZUo4YjG4saFnEJhdWp9Bt,https://p.scdn.co/mp3-preview/8dcbc4c73d9300b77c0df17c47cee1c54c07ab77?cid=f49b8fe4af844617963433907d2571bc,country,0.519
4R2h6ve4nlBWvTn53lWdXP,https://p.scdn.co/mp3-preview/13fd800b794cfc3340d7d95de2d7b64631347039?cid=f49b8fe4af844617963433907d2571bc,jazz,0.338
2tpWN4Il5Hk3xPlTQjvkk8,https://p.scdn.co/mp3-preview/940467459b73c6524c61ade32527ab1a7d0288a2?cid=f49b8fe4af844617963433907d2571bc,country,0.607
2KEu2z1f7TakR3KY4jGLzl,https://p.scdn.co/mp3-preview/d96d4ea1bca2731a44864fbf016ff2e30f7bf889?cid=f49b8fe4af844617963433907d2571bc,country,0.661
3rUGC1vUpkDG9CZFHMur1t,https://p.scdn.co/mp3-preview/ca7bdcb691fb64a5af8a3253b89356390664fcf1?cid=f49b8fe4af844617963433907d2571bc,pop,0.75
0Vcpo9El50PNNbZXfKbNti,https://p.scdn.co/mp3-preview/1688720ce9c1ced9f376fbd4aec7639995898ec3?cid=f49b8fe4af844617963433907d2571bc,metal,0.539
5MwynWK9s4hlyKHqhkNn4A,https://p.scdn.co/mp3-preview/0f91ed4fde6bba8680c193da321bf882e09115d9?cid=f49b8fe4af844617963433907d2571bc,country,0.631
11KKERJounzfktvpniYWmD,https://p.scdn.co/mp3-preview/fe1d8dab2e44cbe02f6b7a7fc7f3635060f931b2?cid=f49b8fe4af844617963433907d2571bc,rock,0.527
2IvetNzSZMH5gwjInoyr18,https://p.scdn.co/mp3-preview/adb84904d9e4e2ada1bc4974f50b8e7da31e369d?cid=f49b8fe4af844617963433907d2571bc,disco,0.69
15TITugVC8RrpLctHXOqT8,https://p.scdn.co/mp3-preview/67b20210301062ba521179dd45ab1f2ba456fa87?cid=f49b8fe4af844617963433907d2571bc,country,0.681
3eI2C0gohXlg4AsavdYSiz,https://p.scdn.co/mp3-preview/93980cfcbd2e50ca49c1a3c980b8d6aef3c4c83d?cid=f49b8fe4af844617963433907d2571bc,metal,0.298
7B1QliUMZv7gSTUGAfMRRD,https://p.scdn.co/mp3-preview/ef7cb0d3ffa9f96a41a0711b241f16c8b1a2be79?cid=f49b8fe4af844617963433907d2571bc,country,0.416
2s1gKDfyy4wTv5gzZleWUT,https://p.scdn.co/mp3-preview/17d1153a422c6e12d66fe2de7ec9116847f5c05b?cid=f49b8fe4af844617963433907d2571bc,country,0.695
7sBmJhD1J7qt33jgxH7Jf9,https://p.scdn.co/mp3-preview/81fdbe973fb0cf06be6b8d4309b8fb5805268cb6?cid=f49b8fe4af844617963433907d2571bc,pop,0.647
6oe2HcrgnNU66Eyq8BY45Z,https://p.scdn.co/mp3-preview/a52adee0ed5d639074c48a0b444ed2d906e22ef9?cid=f49b8fe4af844617963433907d2571bc,metal,0.568
3IjBJiBid94DDHX8csYus2,https://p.scdn.co/mp3-preview/c1b494b0092c88b5b3f713b5bc17ffb79bc4f59f?cid=f49b8fe4af844617963433907d2571bc,classical,0.17
4Gia17DzXBhYFbYiJj6SyW,https://p.scdn.co/mp3-preview/11a783e1c62d85ce1265e898fd2e414159143c6a?cid=f49b8fe4af844617963433907d2571bc,blues,0.633
7K8QsHbmUpSX37oOCL4e2g,https://p.scdn.co/mp3-preview/9986a744a86515731713d009f2d113810fae3a5d?cid=f49b8fe4af844617963433907d2571bc,disco,0.621
34yg2BvpUtDP6VPmZYCP9x,https://p.scdn.co/mp3-preview/cfe1887139d1dfc59d69112df7cdc63fea2b2162?cid=f49b8fe4af844617963433907d2571bc,disco,0.93
1NaD3BZ3iokShwJjmRAvFz,https://p.scdn.co/mp3-preview/14b6c929e17eeea207c677156291f70c0d439f2e?cid=f49b8fe4af844617963433907d2571bc,rock,0.63
0p1BcEcYVO3uk4KDf3gzkY,https://p.scdn.co/mp3-preview/495ede4b2dd552a8e4e4134aa751806b632f354d?cid=f49b8fe4af844617963433907d2571bc,country,0.421
4eJWs2ovx9JVp2UmBK9aiC,https://p.scdn.co/mp3-preview/b09d67c53d31e7b87b66049dc92ea7a7e58db12a?cid=f49b8fe4af844617963433907d2571bc,jazz,0.672
6DYtfjCJdFOXUlV3E9a9bI,https://p.scdn.co/mp3-preview/6bcd536b76340fb1641acb4fd50237095a739f6a?cid=f49b8fe4af844617963433907d2571bc,country,0.591
5s7m2xNZWgz5FqVSIvJcGA,https://p.scdn.co/mp3-preview/da6ddf686f80a41f60d721e56c985999b93ab51b?cid=f49b8fe4af844617963433907d2571bc,country,0.7
22BGxr0fjua9IbSkiBMvI0,https://p.scdn.co/mp3-preview/05417b0863c12135652dd1b291c7ae178a97a72b?cid=f49b8fe4af844617963433907d2571bc,classical,0.338
1rFb88KyP2Ldgl5fYj9NB2,https://p.scdn.co/mp3-preview/e07fe96463527402a1645c5b50754800b7f5067c?cid=f49b8fe4af844617963433907d2571bc,jazz,0.629
02eD9ymfJOJOhM97HYp5R9,https://p.scdn.co/mp3-preview/ccbe72729e056e0d47f5da77d82010b33b57921a?cid=f49b8fe4af844617963433907d2571bc,country,0.525
1F0S2kbZhHAw19f9ihA3FH,https://p.scdn.co/mp3-preview/359856334f2fd23ca7c5006c3379cb4d975f9310?cid=f49b8fe4af844617963433907d2571bc,metal,0.544
2Z4aQJh0kesRMookvtfR4y,https://p.scdn.co/mp3-preview/bf5b9e36e2f9b93f12dd73e80347e5b15828bc6b?cid=f49b8fe4af844617963433907d2571bc,classical,0.302
1Lo0QY9cvc8sUB2vnIOxDT,https://p.scdn.co/mp3-preview/1dc0426c95058783e0fe1d70c41583ca98317108?cid=f49b8fe4af844617963433907d2571bc,country,0.712
3HcLSiQRogq09Rs1onC9Ji,https://p.scdn.co/mp3-preview/c7f0e3d7093316ac04eab68a9a6d1ff91949970d?cid=f49b8fe4af844617963433907d2571bc,pop,0.611
3CX1FiiXSbvKjsXRYwApAP,https://p.scdn.co/mp3-preview/0c0763de952296fa57d15af29e96f5c098727db4?cid=f49b8fe4af844617963433907d2571bc,disco,0.926
7mdznHVGqPbcviLMxTJwti,https://p.scdn.co/mp3-preview/a1c2b5e7ef1a73c33e5691455ed5376869da6527?cid=f49b8fe4af844617963433907d2571bc,blues,0.292
4OQdgklbR5zRsD57zXc6Xw,https://p.scdn.co/mp3-preview/072fe02a8672578c533f0bb776f1e2b22022a027?cid=f49b8fe4af844617963433907d2571bc,jazz,0.211
1broDLBCr9ZXrMW3RjLa5J,https://p.scdn.co/mp3-preview/f21c325f4c064b725d242057a04ffa7b12636911?cid=f49b8fe4af844617963433907d2571bc,pop,0.547
1MiWGSGDC5mGoP3MNclZ7s,https://p.scdn.co/mp3-preview/b4ad03c40412b2b2ec0bbc79c3793dc5e2208fe8?cid=f49b8fe4af844617963433907d2571bc,classical,0.101
5RPuPEZ0HiXPTnzwqfJMa8,https://p.scdn.co/mp3-preview/0a8881838253428d3679a7ad18b9b9c52192e949?cid=f49b8fe4af844617963433907d2571bc,reggae,0.781
1z67qJAGbAWbRiJCkVN2kE,https://p.scdn.co/mp3-preview/2bea3158e5e822b684a5d9aa27dae8293bc9a2a6?cid=f49b8fe4af844617963433907d2571bc,reggae,0.675
7yS8LfvvFEhtGhKLk29j5a,https://p.scdn.co/mp3-preview/dec8bf0ded325c45c86117ee46815da09cc54996?cid=f49b8fe4af844617963433907d2571bc,pop,0.764
3phNu679aziBfazRXI9Bvs,https://p.scdn.co/mp3-preview/ae27b743f7dc758ea747c450507fb4878a21215a?cid=f49b8fe4af844617963433907d2571bc,jazz,0.448
5crzhw9xiWFMF2NDZzk6eb,https://p.scdn.co/mp3-preview/4e843f23855ce9366c68e3132160e7d2f35de8b1?cid=f49b8fe4af844617963433907d2571bc,jazz,0.667
6KlnQC66NiJTdO88aL62SF,https://p.scdn.co/mp3-preview/733bc08a126c30e0b6364571c5d10e56a772e71c?cid=f49b8fe4af844617963433907d2571bc,disco,0.714
4E6wpXABj8XosZEPXZz2OK,https://p.scdn.co/mp3-preview/41a35edc2d407378728d5d57018eeceb40fd75f7?cid=f49b8fe4af844617963433907d2571bc,metal,0.242
5VEnzMXc8ocZko4M4TqnR2,https://p.scdn.co/mp3-preview/85c48603533e86b245146184e680e54906d88f5d?cid=f49b8fe4af844617963433907d2571bc,rock,0.628
68ptyloCwRwBybEte88mxp,https://p.scdn.co/mp3-preview/ca82bb878139f2fd198deb4b92836587e6f79e01?cid=f49b8fe4af844617963433907d2571bc,pop,0.687
0OzYhueF403FBct7orzGEg,https://p.scdn.co/mp3-preview/fd575a0d8b3de8563acce8ed2f397e8268f28044?cid=f49b8fe4af844617963433907d2571bc,metal,0.359
5YeQoMo5py82YmqXMTjM5S,https://p.scdn.co/mp3-preview/e92625415ca9d3818ac121b6378c96fd51cf231c?cid=f49b8fe4af844617963433907d2571bc,metal,0.574
2dxiLe0Pq6pG058eYMbrn7,https://p.scdn.co/mp3-preview/1fa36ff2b032f17715e6acaa83eb96584deb1103?cid=f49b8fe4af844617963433907d2571bc,disco,0.74
1LoqsE92WXai4UkfSoCBzF,https://p.scdn.co/mp3-preview/bbdcaa2ae43e096944f75b5d142d30124f4b01ad?cid=f49b8fe4af844617963433907d2571bc,rock,0.527
2qQZTjAMAuTZ5sH8KLzDqx,https://p.scdn.co/mp3-preview/a8ea2a50bc904bf967aa3af624ffe9812c86bdca?cid=f49b8fe4af844617963433907d2571bc,reggae,0.703
1qiQduM84A0VeH8Y2uAbqi,https://p.scdn.co/mp3-preview/ff437fc7b580d0f78125ff8f8e097462baf16bc3?cid=f49b8fe4af844617963433907d2571bc,disco,0.68
4o6ZuLYr04LqFQNiSGVK4u,https://p.scdn.co/mp3-preview/ec842b21ab18b28d8420521dd402c3cf8fa61567?cid=f49b8fe4af844617963433907d2571bc,reggae,0.664
14rZjW3RioG7WesZhYESso,https://p.scdn.co/mp3-preview/df24e196f6607178532177beefb9acf8b73fa68b?cid=f49b8fe4af844617963433907d2571bc,classical,0.483
39bXW89KZH4V1T3zlstiap,https://p.scdn.co/mp3-preview/718fd8962e32f1c8076bdeec089f1081fb42dbe8?cid=f49b8fe4af844617963433907d2571bc,pop,0.702
1SwyDb5qUcLjukFqSCRqxy,https://p.scdn.co/mp3-preview/a3d1d90b70c2c26d104c76f974303e4c9fea8209?cid=f49b8fe4af844617963433907d2571bc,disco,0.85
10K4PY9KClshvydqdNUNTH,https://p.scdn.co/mp3-preview/4b249d5368b029d6acd46ac5d9536b4d140d0cfa?cid=f49b8fe4af844617963433907d2571bc,reggae,0.813
5JpKvBbRV5hhpA4sowL3O7,https://p.scdn.co/mp3-preview/8b35c70f10c6090e877126099ea360191e479fe1?cid=f49b8fe4af844617963433907d2571bc,classical,0.488
2u9VGZmVz7Rm01SfDgzcfA,https://p.scdn.co/mp3-preview/a3f2cb8e5bc8f64631d7087fc779e1d7ec3515ae?cid=f49b8fe4af844617963433907d2571bc,classical,0.279
01noJYGB8kT65mi8Pc2Ola,https://p.scdn.co/mp3-preview/ee860d56063698754b963d2ec0a716c3720eea8d?cid=f49b8fe4af844617963433907d2571bc,blues,0.489
3XxBSvDZKH5YvZZjTpn6eR,https://p.scdn.co/mp3-preview/89d1193245276db49d88c866ec02f80c76512b8b?cid=f49b8fe4af844617963433907d2571bc,blues,0.277
72jIJDADnBLJKXV2yxv5N0,https://p.scdn.co/mp3-preview/80bdbb2298bcceff8ba1f8201ee7396c1e827122?cid=f49b8fe4af844617963433907d2571bc,classical,0.352
6fZfZubA9qnxEmQZZiHwoF,https://p.scdn.co/mp3-preview/7ad245114bd28482f4b824bec6068c00aeff8526?cid=f49b8fe4af844617963433907d2571bc,rock,0.507
0Y2QHOcbhAsBGNkrdC0iPQ,https://p.scdn.co/mp3-preview/aafd5364a4608262e9c0b323da379c1c421ecc1a?cid=f49b8fe4af844617963433907d2571bc,rock,0.645
0cqcRqZgkNHanWQ8slYA0v,https://p.scdn.co/mp3-preview/32b5439e787a2b770e8bc5941abd47663707d32b?cid=f49b8fe4af844617963433907d2571bc,classical,0.0783
61dYvvfIRtIDFuqZypPAta,https://p.scdn.co/mp3-preview/5c5c328aa39d0a292ec2f55bc79832db3635292a?cid=f49b8fe4af844617963433907d2571bc,classical,0.257
5OxclJsdFESni44YlpNpkR,https://p.scdn.co/mp3-preview/da5de98f6de9999e0a969ba2d763f1b9f6d564a3?cid=f49b8fe4af844617963433907d2571bc,metal,0.589
2psFcaO2uKwA4PXoYyJI7Z,https://p.scdn.co/mp3-preview/bde02fa57a23c5275ee79a67fdd0f3df8797c25f?cid=f49b8fe4af844617963433907d2571bc,rock,0.453
7ro0hRteUMfnOioTFI5TG1,https://p.scdn.co/mp3-preview/b9b7e4c982b33ee23c4867f7a3025e3598c35760?cid=f49b8fe4af844617963433907d2571bc,pop,0.652
4TMP1aRZUsG8C4HChYtfgC,https://p.scdn.co/mp3-preview/b2ce735f57f434ba490eb225abbdf1d5879e92b5?cid=f49b8fe4af844617963433907d2571bc,country,0.354
3af6PvJHP8XlFMWeuN7bF8,https://p.scdn.co/mp3-preview/7650aaf0ed74d38c6a05ff4d2ecd73d4f5ef1d80?cid=f49b8fe4af844617963433907d2571bc,classical,0.113
0INtJm8gCJKtNaAYQNVlpZ,https://p.scdn.co/mp3-preview/28ce6fc8e48c5c456e52dff829f16f1500bfdf7a?cid=f49b8fe4af844617963433907d2571bc,reggae,0.811
3oQhgsBwOGaxr5dWKAim7Y,https://p.scdn.co/mp3-preview/38b9956d2ab481de950a1cff2249ee386b882716?cid=f49b8fe4af844617963433907d2571bc,disco,0.944
1LhMopPAallLeaeNutqbgS,https://p.scdn.co/mp3-preview/32c1c015fdc14a2694a580b303853cfa2be6ba4f?cid=f49b8fe4af844617963433907d2571bc,country,0.707
0vnzp4WlA4giLm9anau8VS,https://p.scdn.co/mp3-preview/493fc3405ee312ed6af0db68c5afcec4abdac914?cid=f49b8fe4af844617963433907d2571bc,reggae,0.931
3WMbD1OyfKuwWDWMNbPQ4g,https://p.scdn.co/mp3-preview/03e2b60a6a5c101dc0d41866f2e079d8de4a663b?cid=f49b8fe4af844617963433907d2571bc,disco,0.763
4REoG68IFlZyqVAaUwmUl0,https://p.scdn.co/mp3-preview/e817e98b21ce00758bba8f84223af8c37e155775?cid=f49b8fe4af844617963433907d2571bc,metal,0.556
1GdWWSwoWIVIEdUcCFoFl9,https://p.scdn.co/mp3-preview/b51dd11083680c168b657c05efb5b324a78511c7?cid=f49b8fe4af844617963433907d2571bc,reggae,0.793
1EiArEscUFzXKHEeIQVkpe,https://p.scdn.co/mp3-preview/5db54c4305d89ac4490c4ec61dbe1d86cd733632?cid=f49b8fe4af844617963433907d2571bc,reggae,0.736
6wBMTv8yTiNh50fqTkT0JC,https://p.scdn.co/mp3-preview/1525262c7d887846497ab38083622dbf4b6dfb49?cid=f49b8fe4af844617963433907d2571bc,disco,0.712
7MYCBhcWtRSJ7YXTfIHlI8,https://p.scdn.co/mp3-preview/7cefaf0175845ecc2f96b33e28842c28e3110a42?cid=f49b8fe4af844617963433907d2571bc,country,0.707
2I3yY1YL9JPDyOznnyiJnJ,https://p.scdn.co/mp3-preview/e2bd582fe5232acdda29dc74c3e6a19e8b653a08?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.637
6w9g12jpHCPCuvYVX7vLLG,https://p.scdn.co/mp3-preview/c86446faea20b0cb4c35964f4ac9ea06be216e47?cid=f49b8fe4af844617963433907d2571bc,disco,0.697
5NFXaR31k0gmII07w6OJIt,https://p.scdn.co/mp3-preview/11effdaba25b81e7e67dd3ab91fdee96af49da0e?cid=f49b8fe4af844617963433907d2571bc,metal,0.515
1yYr4D1KjhhyDD5bZIiFQy,https://p.scdn.co/mp3-preview/25b59ae65d708c2c4be22a7cca599297f9e8094a?cid=f49b8fe4af844617963433907d2571bc,metal,0.477
2gbPu2QNqhnnqtfK3yyeZ0,https://p.scdn.co/mp3-preview/144cd0328313cfb4fb610cb8d93a5df390dfb13d?cid=f49b8fe4af844617963433907d2571bc,metal,0.475
762yvPz59OMgb7gGLws6Vi,https://p.scdn.co/mp3-preview/6cb96a4dcf53caa4012d0cbec49c9ce0e58f8000?cid=f49b8fe4af844617963433907d2571bc,country,0.56
3a0S913LX7Nv95jPWN8nhn,https://p.scdn.co/mp3-preview/0c4245fa8bdccbaa5d103618f1230f78af4caeff?cid=f49b8fe4af844617963433907d2571bc,rock,0.704
5jSCy4XF7CcmDc5ohGErEf,https://p.scdn.co/mp3-preview/0964880053925ca6c37350f8af1bcdc0ea875ef0?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.673
0JBQnLKfLXmlkquabLtAgd,https://p.scdn.co/mp3-preview/f4f4e646e4c0d2d5e284730b8eb703b2cfdc8e07?cid=f49b8fe4af844617963433907d2571bc,metal,0.418
4Dcm4KMuDz0l01weeSpD4J,https://p.scdn.co/mp3-preview/c9e05bb351dfdbe1544172ea1911c1951be48a24?cid=f49b8fe4af844617963433907d2571bc,classical,0.292
6jG7II8tQY46e5QQabmplL,https://p.scdn.co/mp3-preview/69efc858d2a69cb3ba0a794cd46ca162e0f46c15?cid=f49b8fe4af844617963433907d2571bc,classical,0.357
1cRTAPP2FG9h2WiYMOIVIK,https://p.scdn.co/mp3-preview/d205d16195cf99e068cd8bc861a23edfb7c5641e?cid=f49b8fe4af844617963433907d2571bc,blues,0.294
6QEmvsAYHNRZ5D7lyq6Nvf,https://p.scdn.co/mp3-preview/f9fe97940545b9d97fe57a1d45c12479428c3763?cid=f49b8fe4af844617963433907d2571bc,blues,0.592
2yTRupUlFEWvzJSA3SwRkq,https://p.scdn.co/mp3-preview/08d1ef5c6cc963a8a838dfc52101427a17588bca?cid=f49b8fe4af844617963433907d2571bc,reggae,0.75
1Ef5iG4lKhb33gonndqvkp,https://p.scdn.co/mp3-preview/c461dc93322bf5a02231ddfb064f2a68a691c4a3?cid=f49b8fe4af844617963433907d2571bc,reggae,0.759
1aTpzY2ggWHhPi8p2f56u1,https://p.scdn.co/mp3-preview/0d3f0ebf9738aab714e8ed921266cc00c62b32b8?cid=f49b8fe4af844617963433907d2571bc,classical,0.436
1lK8K3i4ooFEcCoCNHAmvl,https://p.scdn.co/mp3-preview/314d4acf55a3a1b61b9d6818daa3a7ada5318273?cid=f49b8fe4af844617963433907d2571bc,blues,0.518
6MrLjEmXy9IAPAX1mAKySE,https://p.scdn.co/mp3-preview/c92198f1bacfce345aaf1718e2f8a2d80586c74f?cid=f49b8fe4af844617963433907d2571bc,blues,0.573
60gw6Lv3Jg9wRM6UIwnNLK,https://p.scdn.co/mp3-preview/3296a379126b682b74627f11ebae9a9f9e73ae51?cid=f49b8fe4af844617963433907d2571bc,classical,0.426
4D4wqWySoKW9xjJ5gb6xJu,https://p.scdn.co/mp3-preview/d0f33da5b244ca6b2481d7a15967668e4f79331c?cid=f49b8fe4af844617963433907d2571bc,classical,0.386
18Ds0PxycEwMZzytXmDrAj,https://p.scdn.co/mp3-preview/7ab66370f7ad8eb6ad64135509e2242458a22188?cid=f49b8fe4af844617963433907d2571bc,classical,0.0987
7pzDaHQx6WFWtdx9PLPxcx,https://p.scdn.co/mp3-preview/294623696b5168de67183e4a1bdfda9748262f15?cid=f49b8fe4af844617963433907d2571bc,blues,0.566
5tj9FAkIVp84jkuijf9CEQ,https://p.scdn.co/mp3-preview/bdb1ce9c7ee80ecedbdfcac58bd21ef40183f936?cid=f49b8fe4af844617963433907d2571bc,reggae,0.867
1ekio2Gk6WycLArAUJZfxM,https://p.scdn.co/mp3-preview/1c0f7d594ba72927c6febee9fd57e28f1a09672f?cid=f49b8fe4af844617963433907d2571bc,blues,0.303
64Jx9B8VMW1LPwcZn1uBos,https://p.scdn.co/mp3-preview/99351efcb71590fe6f5653ddfce05b19d79358f2?cid=f49b8fe4af844617963433907d2571bc,rock,0.531
4yIge33odbDOXs0GHiZMrW,https://p.scdn.co/mp3-preview/7cd0c0941b5889126971828cc423a4aca8f9a3f2?cid=f49b8fe4af844617963433907d2571bc,metal,0.686
6aY8pSRwrJ9IjPAzr0dd0S,https://p.scdn.co/mp3-preview/38012a72ce6781102fc9543e5bbcab1af9a893e0?cid=f49b8fe4af844617963433907d2571bc,metal,0.235
1Vej0qeQ3ioKwpI6FUbRv1,https://p.scdn.co/mp3-preview/dc49871bd9a79e4e75713689d9ccdfa008e62fb1?cid=f49b8fe4af844617963433907d2571bc,metal,0.524
1uI848raFaNWwe9HjHpjQ5,https://p.scdn.co/mp3-preview/bc4a34e2dd9388cfee7ed37b00e0565e23192fe5?cid=f49b8fe4af844617963433907d2571bc,disco,0.835
1G88BbuMts7HC0nHGoHmhv,https://p.scdn.co/mp3-preview/7774922de692ee2c29ecd8f73d5c50b757d8e822?cid=f49b8fe4af844617963433907d2571bc,reggae,0.707
7zUkx37JJ7iz3ru4Y7Zd26,https://p.scdn.co/mp3-preview/09e6168ac73a0b62abf70d366b942d252cc4332a?cid=f49b8fe4af844617963433907d2571bc,disco,0.804
512gC8sU5PxZAFrskHEfzk,https://p.scdn.co/mp3-preview/d61ebc61c467f748ca2ebb49ece66f7cf64cc8ae?cid=f49b8fe4af844617963433907d2571bc,blues,0.5
7ABLbnD53cQK00mhcaOUVG,https://p.scdn.co/mp3-preview/42772b16b4e575d1b15b0ec7f94e335539390d2d?cid=f49b8fe4af844617963433907d2571bc,pop,0.708
